Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1292040.3","Helicobacter pylori CG-IMSS-2012","Helicobacter pylori CG-IMSS-2012",1292040,"WGS","CG-IMSS-2012",,,,"MLST.Helicobacter_pylori.183",," ",,"2013-09-30T00:00:00Z",,"PRJNA188779","SAMN02471329","GCA_000472305.1",,"AWUL00000000","-","INSTITUTO POLITECNICO NACIONAL","WGS","454","35.0x","Newbler v. 2.3; AMOS assembler v. 3.1.0",,,45,1599050,39,1678,1440,,"gastric tissue","isolated from gastric carcinoma samples of mexican patients at the Instituto Mexicano del Seguro Social (IMSS)","2011","Mexico","Mexico: Mexico city","19.4978 N ","99.1269 W",,,,"Human, Homo sapiens",,,"gastric carcinoma","gastric tissue",,,,,,,,,,,,,,,"Whole genome sequence data of a Helicobacter pylori strain isolated from gastric carcinoma samples of mexican patients at the Instituto Mexicano del Seguro Social (IMSS).;many frameshifted proteins",,99.8,96.7,100,6.1,,"Good","2014-12-08T22:11:43.497Z","2015-03-16T03:17:09.594Z"
"1300157.3","Helicobacter pylori JCM 12093",,1300157,"WGS","JCM 12093",,,,"MLST.Helicobacter_pylori.415",,"JCM:12093",,"2015-10-01T00:00:00Z",,"PRJDB893","SAMD00016807","GCF_001312765.1",,"BBEM01000000",,"The University of Tokyo",,"Ion PGM","73x","Newbler v. 2.8",,,61,1601805,38.98,2153,,,,,,,,,,,,"env_biome:bacteria",,,,,,,,,,,,,,,,,,,,"For the promotion of various studies, we perform genome sequencing of the important 300 microbial organisms to human and the environment.;many frameshifted proteins",,99.6,89.4,99.9,28,,"Good","2016-01-17T17:14:54.307Z","2016-01-17T17:14:54.307Z"
"1311573.5","Helicobacter pylori UM032","Helicobacter pylori UM032",1311573,"Complete","UM032",,,,,,,,"2013-05-14T00:00:00Z",,"PRJNA196982","SAMN02230257","GCA_000392455.3",,"CP005490.1","NC_021215.1","University of Malaya","complete","Pacific Biosciences","20X","SMRT de novo v. CLR",1,,1,1599933,38.8,1678,1571,,"biospy sample from patient",,,"Malaysia","Malaysia: KL",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Spirilla","Yes","No",,,,,,,"Helicobacter pylori UM032.",,99.8,98.4,100,5.5,,"Good","2014-12-08T22:11:46.364Z","2015-03-16T03:17:09.594Z"
"1321938.4","Helicobacter pylori UM299","Helicobacter pylori UM299",1321938,"Complete","UM299",,,,,,,,"2013-05-14T00:00:00Z",,"PRJNA196984","SAMN02230259","GCA_000392475.3",,"CP005491.1","NC_021216.1","University of Malaya","complete","Pacific Biosciences","20X","SMRT de novo v. CLR",1,,1,1602007,38.8,1648,1555,,"biopsy sample",,,"Malaysia","Malaysia: KL",,,,,,"Mouse, Mus musculus",,,,,,,,,,,,,,,,,,,"Helicobacter pylori UM299.",,99.8,98.8,100,1.7,,"Good","2014-12-08T22:11:46.490Z","2015-03-16T03:17:09.594Z"
"1321939.6","Helicobacter pylori UM037","Helicobacter pylori UM037",1321939,"Complete","UM037",,,,,,,,"2013-05-14T00:00:00Z",,"PRJNA196985",,"GCA_000392515.3",,"CP005492.1","NC_021217.1","University of Malaya","complete","Pacific Biosciences","20X","SMRT de novo v. CLR",1,,1,1694406,38.9,1752,1637,,"biospy sample from patient",,,"Malaysia","Malaysia: KL",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Spirilla","Yes","No",,,,,,,"Helicobacter pylori UM037.",,99.5,98.5,100,2.9,,"Good","2014-12-08T22:11:46.381Z","2015-03-16T03:17:09.594Z"
"1321939.7","Helicobacter pylori UM037",,1321939,"WGS","UM037",,,,,,,,"2013-08-20T00:00:00Z","24051312","PRJNA212346","SAMN02230260","GCF_000451005.1",,"AUSI01000000",,"University of Malaya",,"Illumina HiSeq","100.0x","ABySS v. 2013",,,60,1723664,38.92,1814,1663,,"Gastric tissue",,"2012","Malaysia","Malaysia",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Helicobacter pylori UM037 sequenced with Illumina Hiseq 2000",,99.7,99,100,0.6,,"Good","2016-01-17T15:33:25.598Z","2016-01-17T15:33:25.598Z"
"1321940.5","Helicobacter pylori UM066","Helicobacter pylori UM066",1321940,"Complete","UM066",,,,"MLST.Helicobacter_pylori.2185",,,,"2013-05-14T00:00:00Z",,"PRJNA196986",,"GCA_000392535.3",,"CP005493.1","NC_021218.1","University of Malaya","complete","Pacific Biosciences","20X","SMRT de novo v. CLR",1,,1,1658730,38.6,1698,1595,,"biospy sample from patient",,,"Malaysia","Malaysia: KL",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Helicobacter pylori UM066.",,99.7,98.2,100,2.3,,"Good","2014-12-08T22:11:46.423Z","2015-03-16T03:17:09.594Z"
"1321940.7","Helicobacter pylori UM066",,1321940,"WGS","UM066",,,,,,,,"2013-08-20T00:00:00Z","24051312","PRJNA212349","SAMN02230271","GCF_000451025.1",,"AUSJ01000000",,"University of Malaya",,"Illumina HiSeq","100.0x","ABySS v. 2013",,,34,1694163,38.64,1717,1618,,"Gastric tissue",,"2012","Malaysia","Malaysia",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Helicobacter pylori UM066 sequenced with Illumina Hiseq 2000",,99.8,99,100,0.6,,"Good","2016-01-17T15:33:25.980Z","2016-01-17T15:33:25.980Z"
"1321941.5","Helicobacter pylori UM298","Helicobacter pylori UM298",1321941,"Complete","UM298",,,,,,,,"2013-07-23T00:00:00Z",,"PRJNA196983","SAMN02641597","GCA_000439295.2",,"CP006610.1","NC_021882.1","University of Malaya","complete","PacBio",,"HGAP v. 2013",1,,1,1604216,38.8,1644,1553,,"gastric tissue",,,"Singapore","Singapore",,,,,,"Mouse, Mus musculus",,,,"gastric tissue",,,,,,,,,,,,,,,"Helicobacter pylori UM298.",,99.8,99.3,100,3.1,,"Good","2014-12-08T22:11:46.482Z","2015-03-16T03:17:09.594Z"
"1333704.3","Helicobacter pylori HPARG8G","Helicobacter pylori HPARG8G",1333704,"WGS","HPARG8G",,,,,,,,"2013-07-02T00:00:00Z",,"PRJEB1920","SAMEA2272011","GCA_000438475.1",,"CBKZ00000000","-","IMPAM","WGS",,,,,,47,1602229,39,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The complete genome sequencing of strain  HPARG8G was performed by sequencing technology-454 (with a coverage of 33X)  and 'de novo' assembly. Fourty-seven contigs with a total size of approximately 1,596,552 bp, G+ C content of 38.98% and 1568  coding sequences, were  obtained.  Almost 50% of the coding sequences were recorded within the different subsystems defined functions. Major virulence markers, vacA, cag pathogenicity island (cagPAI), and several outer membrane proteins of the Hop family, were annotated.This strain harboured the whole cagPAI but with genetic rearrangements similar to those found in the strain H. pylori B8. The plasticity zone (PZ) genes content  showed  remnants of PZ type 1. This strain showed resistance to levofloxacin and  harboured the mutation N87K in gyrA gene.",,96.2,93.5,90,7.3,,"Good","2014-12-08T22:11:44.321Z","2015-03-16T03:17:09.594Z"
"1337390.3","Helicobacter pylori PZ5004","Helicobacter pylori PZ5004",1337390,"WGS","PZ5004",,,,,,,,"2013-08-20T00:00:00Z",,"PRJNA205195","SAMN02470469","GCA_000448405.1",,"ASZF00000000","-","MIT","WGS","Illumina MiSeq","200.0x","Velvet v. 2.2.5",,,259,1586499,38.7,1629,1662,,"gastric sample","isolated from Tumaco, Colombia, a region with low gastric cancer incidence","2006","Colombia","Colombia: Tumaco",,,,,,"Human, Homo sapiens",,,,"gastric sample",,,,,,,,,,,,,,,"PZ5004 is a clinical isolate of Helicobacter pylori isolated from Tumaco, Colombia, a region with low gastric cancer incidence. PZ5004 is classified by MLST as an African strain.",,98.5,98,95.9,,,"Good","2014-12-08T22:11:45.277Z","2015-03-16T03:17:09.594Z"
"1337391.3","Helicobacter pylori PZ5024","Helicobacter pylori PZ5024",1337391,"WGS","PZ5024",,,,,,,,"2013-08-20T00:00:00Z",,"PRJNA205197","SAMN02470490","GCA_000448425.1",,"ASYS00000000","-","MIT","WGS","Illumina MiSeq","200.0x","Velvet v. 2.2.5",,,360,1522037,38.3,1592,1642,,"gastric sample","isolated from Tumaco, Colombia, a region with low gastric cancer incidence","2006","Colombia","Colombia: Tumaco",,,,,,"Human, Homo sapiens",,,,"gastric sample",,,,,,,,,,,,,,,"PZ5024 is a clinical isolate of Helicobacter pylori isolated from Tumaco, Colombia, a region with low gastric cancer incidence. PZ5024 is classified by MLST as an African strain.",,95.3,94.8,90.2,0.3,,"Good","2014-12-08T22:11:45.285Z","2015-03-16T03:17:09.594Z"
"1337392.3","Helicobacter pylori PZ5026","Helicobacter pylori PZ5026",1337392,"WGS","PZ5026",,,,,,,,"2013-08-20T00:00:00Z",,"PRJNA205198","SAMN02470449","GCA_000448445.1",,"ASYT00000000","-","MIT","WGS","Illumina MiSeq","200.0x","Velvet v. 2.2.5",,,224,1622716,38.7,1636,1668,,"gastric sample","isolated from Tumaco, Colombia, a region with low gastric cancer incidence","2006","Colombia","Colombia: Tumaco",,,,,,"Human, Homo sapiens",,,,"gastric sample",,,,,,,,,,,,,,,"PZ5026 is a clinical isolate of Helicobacter pylori isolated from Tumaco, Colombia, a region with low gastric cancer incidence. PZ5026 is classified by MLST as an European strain.",,99.4,99,97.6,0.3,,"Good","2014-12-08T22:11:45.293Z","2015-03-16T03:17:09.594Z"
"1337393.3","Helicobacter pylori PZ5056","Helicobacter pylori PZ5056",1337393,"WGS","PZ5056",,,,,,,,"2013-08-20T00:00:00Z",,"PRJNA205199","SAMN02470488","GCA_000448465.1",,"ASYU00000000","-","MIT","WGS","Illumina MiSeq","200.0x","Velvet v. 2.2.5",,,298,1603341,38.7,1643,1695,,"gastric sample","isolated from Tuquerres, Colombia, a region with low gastric cancer incidence","2006","Colombia","Colombia: Tuquerres",,,,,,"Human, Homo sapiens",,,,"gastric sample",,,,,,,,,,,,,,,"PZ5056 is a clinical isolate of Helicobacter pylori isolated from Tuquerres, Colombia, a region with low gastric cancer incidence. PZ5056 is classified by MLST as an European strain.",,99,98.7,97,0.3,,"Good","2014-12-08T22:11:45.302Z","2015-03-16T03:17:09.594Z"
"1337394.3","Helicobacter pylori PZ5080","Helicobacter pylori PZ5080",1337394,"WGS","PZ5080",,,,"MLST.Helicobacter_pylori.1577",,,,"2013-08-20T00:00:00Z",,"PRJNA205200","SAMN02470470","GCA_000448485.1",,"ASYV00000000","-","MIT","WGS","Illumina MiSeq","200.0x","Velvet v. 2.2.5",,,244,1613777,38.6,1648,1677,,"gastric sample","isolated from Tuquerres, Colombia, a region with low gastric cancer incidence","2006","Colombia","Colombia: Tuquerres",,,,,,"Human, Homo sapiens",,,,"gastric sample",,,,,,,,,,,,,,,"PZ5080 is a clinical isolate of Helicobacter pylori isolated from Tuquerres, Colombia, a region with low gastric cancer incidence. PZ5080 is classified by MLST as an European strain.",,98.7,98.4,96.9,,,"Good","2014-12-08T22:11:45.310Z","2015-03-16T03:17:09.594Z"
"1337395.3","Helicobacter pylori PZ5086","Helicobacter pylori PZ5086",1337395,"WGS","PZ5086",,,,,,,,"2013-08-20T00:00:00Z",,"PRJNA205201","SAMN02470489","GCA_000448505.1",,"ASYW00000000","-","MIT","WGS","Illumina MiSeq","200.0x","Velvet v. 2.2.5",,,244,1559914,38.8,1603,1616,,"gastric sample","isolated from Tuquerres, Colombia, a region with low gastric cancer incidence","2006","Colombia","Colombia: Tuquerres",,,,,,"Human, Homo sapiens",,,,"gastric sample",,,,,,,,,,,,,,,"PZ5086 is a clinical isolate of Helicobacter pylori isolated from Tuquerres, Colombia, a region with low gastric cancer incidence. PZ5086 is classified by MLST as an European strain.",,98.5,98.3,97,,,"Good","2014-12-08T22:11:45.319Z","2015-03-16T03:17:09.594Z"
"1338534.3","Helicobacter pylori HPARG63","Helicobacter pylori HPARG63",1338534,"WGS","HPARG63",,,,,,,,"2013-06-30T00:00:00Z",,"PRJEB1889","SAMEA2272629","GCA_000438495.1",,"CBKY00000000","-","IMPAM","WGS",,,,,,34,1668677,38.8,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The complete genome sequencing of strain  HPARG63 was performed by sequencing technology-454 (with a coverage of 100X )  and 'de novo' assembly. 34 contigs with a total size of approximately 1,668,716 bp, G+ C content of  38.79%, and 1623 coding sequences, were  respectively obtained.  Almost 50% of the coding sequences were recorded within the different subsystems defined functions. Major virulence markers, vacA, cag pathogenicity island (cagPAI), and several outer membrane proteins of the Hop family, were annotated. In addition comB SSTIV was also annonated.  The  strain harboured  a whole cagPAI with genetic rearrangements similar to those found in the H. pylori B8 strain. The strain HPARG63 contain two  types of  plasticity zone (PZ), one similar to PZ1 of H. pylori strain P12  and  the other  showed  remnants of PZ type 2.",,99.8,99.3,100,0.3,,"Good","2014-12-08T22:11:44.313Z","2015-03-16T03:17:09.594Z"
"1345504.3","Helicobacter pylori SA29A","Helicobacter pylori SA29A",1345504,"WGS","SA29A",,,,"MLST.Helicobacter_pylori.565",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4021","SAMEA2272706","GCA_000476535.1",,"CBMV00000000","-","MHH","WGS",,,,,,42,1620792,38.6,1842,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.;many frameshifted proteins",,99.6,94.6,99.4,12,,"Good","2014-12-08T22:11:46.006Z","2015-03-16T03:17:09.594Z"
"1345505.3","Helicobacter pylori SA29C","Helicobacter pylori SA29C",1345505,"WGS","SA29C",,,,"MLST.Helicobacter_pylori.568",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4040","SAMEA2272443","GCA_000475555.1",,"CBNI00000000","-","MHH","WGS",,,,,,93,1650643,39,1974,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.;many frameshifted proteins",,99.6,92.4,100,18.1,,"Good","2014-12-08T22:11:46.016Z","2015-03-16T03:17:09.594Z"
"1345506.3","Helicobacter pylori SA30A","Helicobacter pylori SA30A",1345506,"WGS","SA30A",,,,"MLST.Helicobacter_pylori.564",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4041","SAMEA2272413","GCA_000476635.1",,"CBPQ00000000","-","MHH","WGS",,,,,,64,1670386,38.9,1705,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.",,99.6,98.5,100,1.7,,"Good","2014-12-08T22:11:46.088Z","2015-03-16T03:17:09.594Z"
"1345507.3","Helicobacter pylori SA30C","Helicobacter pylori SA30C",1345507,"WGS","SA30C",,,,"MLST.Helicobacter_pylori.564",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4042","SAMEA2272105","GCA_000476875.1",,"CBQB00000000","-","MHH","WGS",,,,,,94,1664923,38.9,1692,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.",,99.6,99,100,0.6,,"Good","2014-12-08T22:11:46.099Z","2015-03-16T03:17:09.594Z"
"1345508.3","Helicobacter pylori SA221A","Helicobacter pylori SA221A",1345508,"WGS","SA221A",,,,"MLST.Helicobacter_pylori.516",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4112","SAMEA2272364","GCA_000477095.1",,"CBQA00000000","-","MHH","WGS",,,,,,53,1624426,38.9,1600,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.",,99.8,99.6,100,,,"Good","2014-12-08T22:11:45.895Z","2015-03-16T03:17:09.594Z"
"1345509.3","Helicobacter pylori SA221C",,1345509,"WGS","SA221C",,,,"MLST.Helicobacter_pylori.516",,,,"2013-09-21T00:00:00Z","23898187","PRJEB4113","SAMEA2272484","GCF_000476855.1",,"CBPT010000000",,"MHH",,,,,,,42,1625684,38.85,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.",,99.6,99.3,100,,,"Good","2016-01-17T15:33:33.422Z","2016-01-17T15:33:33.422Z"
"1345510.3","Helicobacter pylori SA222A","Helicobacter pylori SA222A",1345510,"WGS","SA222A",,,,"MLST.Helicobacter_pylori.566",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4114","SAMEA2272455","GCA_000477195.1",,"CBQE00000000","-","MHH","WGS",,,,,,62,1658965,38.9,1739,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.;many frameshifted proteins",,99.9,98.3,100,1.9,,"Good","2014-12-08T22:11:45.904Z","2015-03-16T03:17:09.594Z"
"1345511.3","Helicobacter pylori SA222C","Helicobacter pylori SA222C",1345511,"WGS","SA222C",,,,"MLST.Helicobacter_pylori.566",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4115","SAMEA2272079","GCA_000476435.1",,"CBON00000000","-","MHH","WGS",,,,,,38,1630022,38.9,1673,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.",,99.6,98.8,100,0.6,,"Good","2014-12-08T22:11:45.913Z","2015-03-16T03:17:09.594Z"
"1345512.3","Helicobacter pylori SA224A","Helicobacter pylori SA224A",1345512,"WGS","SA224A",,,,"MLST.Helicobacter_pylori.568",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4116","SAMEA2272789","GCA_000476095.1",,"CBOB00000000","-","MHH","WGS",,,,,,55,1645150,39,1939,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.;many frameshifted proteins",,99.8,93.3,100,12.4,,"Good","2014-12-08T22:11:45.922Z","2015-03-16T03:17:09.594Z"
"1345513.3","Helicobacter pylori SA31C","Helicobacter pylori SA31C",1345513,"WGS","SA31C",,,,"MLST.Helicobacter_pylori.514",," ",,"2013-09-21T00:00:00Z","23898187","PRJEB4043","SAMEA2272436","GCA_000476515.1",,"CBPM00000000","-","MHH","WGS",,,,,,47,1615181,39.1,1621,,,,"97 H. pylori isolates from 52 members of two families living in rural conditions in South Africa.",,"South Africa","South Africa",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","spiral-shaped",,,,,,,,,"The genome sequences of a total of 97 Helicobacter pylori strains were sequenced using 454 pyrosequencing. The sequence data were de novo assembled with the Roche GS De Novo Assembler. Based on these contig assemblies the core genome was determined, which was further used to analyse genome evolution and transmission of H. pylori.",,99.6,99.3,99.7,,,"Good","2014-12-08T22:11:46.108Z","2015-03-16T03:17:09.594Z"
